Selected,LoanNr_ChkDgt,Name,Zip,ICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,daysterm,xx,Default
0,2399346006,BEACH DOG INVESTMENTS LLC,95111,531210,17055,2006,240,140,1,45,0,68060,1,0,N,,17456,764000,0,P I F,0,893000,893000,0,1,1,7200,24656,0
0,2400215004,"North Horn Financial, Inc. dba",95120,531210,17274,2007,84,2,1,0,2,0,1,Y,N,,17286,73750,0,P I F,0,35000,17500,0,0,0.5,2520,19806,0
0,2400475001,"Option Equity Investment, Inc.",95161,531311,17274,2007,43,4,1,0,4,0,1,T,N,18560,17286,35000,0,CHGOFF,35000,35000,17500,0,0,0.5,1290,18576,1
1,2400505008,"Equity Alliance Company, Inc.",92647,531311,17274,2007,69,3,1,0,3,0,1,Y,N,17793,17286,55000,0,CHGOFF,34421,55000,27500,0,0,0.5,2070,19356,1
1,2402185001,COOL IT PORTABLE AIR CONDITION,90501,532210,17274,2007,60,1,2,1,1,0,1,N,N,18305,17347,149800,0,CHGOFF,78098,149800,127330,1,0,0.85,1800,19147,1
1,2406175006,Aduna Group LLC,95648,531311,17276,2007,72,2,1,0,2,0,1,Y,N,17687,17286,47000,0,CHGOFF,35000,35000,17500,0,0,0.5,2160,19446,1
1,2407895001,Eweneek Properties,95501,531210,17276,2007,84,1,1,0,1,0,2,Y,N,,17591,52808,0,P I F,0,20000,10000,0,0,0.5,2520,20111,0
1,2410385002,R Burton Properties,94510,531390,17279,2007,84,1,1,0,1,0,1,Y,N,,17317,125347,0,P I F,0,50000,25000,0,0,0.5,2520,19837,0
0,2410876003,THE FLOYD COMPANY,92606,531120,17058,2006,36,6,1,3,9,1,1,Y,N,,17197,150000,0,P I F,0,150000,75000,0,0,0.5,1080,18277,0
0,2411315005,JEFFREY SCOTT BOYD DBA JEFFREY,95403,531320,17280,2007,71,1,1,1,1,0,1,N,N,17773,17317,25000,0,CHGOFF,23709,25000,12500,0,0,0.5,2130,19447,1
1,2414736004,ALLFIRST REAL ESTATE INC,92612,531210,17059,2006,72,2,1,0,2,1,2,Y,N,18306,17744,101508,0,CHGOFF,48842,50000,25000,0,0,0.5,2160,19904,1
1,2415616005,MCMILLER ENTERPRISES LLC,90746,531210,17059,2006,38,8,1,0,8,1,2,Y,N,18512,17074,118150,0,CHGOFF,44959,45000,22500,0,0,0.5,1140,18214,1
1,2418236004,AMP REHEARSAL INC,91601,531120,17062,2006,84,5,1,9,5,1,1,0,N,,17105,170000,0,P I F,0,170000,127500,0,0,0.75,2520,19625,0
1,2422545010,Sapp Devco,93921,531210,17283,2007,84,1,1,0,1,0,1,Y,N,,17317,30000,0,P I F,0,25000,12500,0,0,0.5,2520,19837,0
1,2426025004,TIBRO REALTY,92108,531210,17287,2007,70,10,1,1,10,0,1,Y,N,18424,17378,100390,0,CHGOFF,47648,50000,25000,0,0,0.5,2100,19478,1
0,2427325002,"GBG Nursery, Inc., a Californi",92543,531120,17287,2007,74,1,2,0,4,0,2,N,N,18661,17317,493800,0,CHGOFF,493800,493800,370350,1,0,0.75,2220,19537,1
0,2428016001,YES! STORES INC,92021,532299,17065,2006,84,5,1,1,6,1,1,Y,N,,17197,129783,0,P I F,0,35000,17500,0,0,0.5,2520,19717,0
0,2428526001,A E A INTERNATIONAL,92701,531210,17065,2006,243,11,1,7,4,1,1,0,N,19627,17135,882000,0,CHGOFF,219484,882000,661500,0,1,0.75,7290,24425,1
1,2428925007,TAE H KIM DBA ODYSSEY VIDEO,90292,532230,17288,2007,61,5,2,0,5,0,1,N,N,18087,17317,25000,0,CHGOFF,21189,25000,12500,1,0,0.5,1830,19147,1
1,2430275001,Maureen Decena Aquino,94568,531210,17288,2007,68,1,1,0,1,0,1,Y,N,17828,17317,10000,0,CHGOFF,9800,10000,5000,0,0,0.5,2040,19357,1
0,2430295007,D M Gonzales & Associates,95382,531210,17288,2007,84,1,2,0,1,0,1,T,N,,17317,5000,0,P I F,0,5000,2500,1,0,0.5,2520,19837,0
1,2431515003,"Investment Made EZ, Corporatio",92557,531390,17288,2007,84,4,2,0,4,0,1,Y,N,,17347,8500,0,P I F,0,4500,2250,1,0,0.5,2520,19867,0
1,2432395006,Waterflys,95641,532120,17289,2007,31,1,2,0,1,0,2,Y,N,18939,17317,11987,0,CHGOFF,6400,8000,4000,1,0,0.5,930,18247,1
0,2432396002,JEANETTE GARCIA & EDELMIRA TOR,93638,531210,17066,2006,289,5,1,2,5,68905,1,0,N,18961,17105,1480000,0,CHGOFF,776318,1493000,1119750,0,1,0.75,8670,25775,1
1,2432455000,Strickly's Inc.,91764,531210,17289,2007,55,9,1,0,9,0,1,T,N,18241,17317,67328,0,CHGOFF,34656,50000,25000,0,0,0.5,1650,18967,1
1,2435325002,BETTER BUSINESS CONCEPTS INC.,92344,531390,17290,2007,68,3,1,0,3,0,1,Y,N,17909,17317,72676,0,CHGOFF,49912,50000,25000,0,0,0.5,2040,19357,1
0,2435796010,TEAM MINISTRY GROUP LLC,90007,531390,17069,2006,59,6,1,3,6,1,1,Y,N,17885,17105,109495,0,CHGOFF,83771,100000,50000,0,0,0.5,1770,18875,1
1,2437735000,Larce Corporation,91706,531210,17293,2007,74,13,1,3,13,0,1,T,N,17672,17317,35000,0,CHGOFF,34953,35000,17500,0,0,0.5,2220,19537,1
0,2439566008,LAKE HAVASU HOUSEBOATS LLC,90254,532292,17071,2006,55,7,1,0,7,1,1,Y,N,18030,17105,55550,0,CHGOFF,47876,50000,25000,0,0,0.5,1650,18755,1
0,2439925002,FRONTIER HOLDINGS GROUP LLC,94560,531311,17293,2007,84,2,1,0,2,0,1,Y,N,,17317,50000,0,P I F,0,50000,25000,0,0,0.5,2520,19837,0
1,2440006001,MARCO GUTIERREZ & JENNIFER VER,93638,531210,17071,2006,297,15,1,0,0,1,2,N,N,18906,17135,271900,0,CHGOFF,208072,271900,203925,0,1,0.75,8910,26045,1
0,2440445008,"NETWORK APPRAISALS, INC.",90680,531320,17294,2007,23,3,1,0,3,0,1,Y,N,19221,17347,45776,0,CHGOFF,17809,20000,10000,0,0,0.5,690,18037,1
1,2443385009,"BRIAN D. GARBUTT, INC.",92660,531390,17295,2007,51,1,1,0,1,0,1,Y,N,18500,17409,135269,0,CHGOFF,50000,50000,25000,0,0,0.5,1530,18939,1
0,2443805004,"Gold Value California Reality,",91316,531210,17295,2007,64,56,1,0,56,0,1,N,N,17976,17317,35000,0,CHGOFF,35000,35000,17500,0,0,0.5,1920,19237,1
1,2444265010,KURT FRANCIS SRVCS INC,95377,531210,17295,2007,71,3,1,0,3,0,1,Y,N,17778,17347,30000,0,CHGOFF,29998,30000,15000,0,0,0.5,2130,19477,1
1,2446015009,"JTJ Empire Investments, LLC",95650,531210,17295,2007,84,3,2,0,3,0,1,Y,N,,17317,5000,0,P I F,0,5000,2500,1,0,0.5,2520,19837,0
0,2452336003,ADVANTAGE VALUATION INC,92109,531320,17076,2007,287,6,1,0,6,1,1,0,N,18742,17135,658000,0,CHGOFF,388255,658000,493500,0,1,0.75,8610,25745,1
0,2452685007,Johnny Urias Metal Detector,93458,532310,17300,2007,84,1,1,0,1,0,1,Y,N,,17317,15382,0,P I F,0,8000,4000,0,0,0.5,2520,19837,0
1,2453225000,REX DOWNING REALTOR,92116,531210,17300,2007,84,4,1,0,4,0,1,N,N,,17347,50000,0,P I F,0,50000,25000,0,0,0.5,2520,19867,0
0,2454026008,ADVANTAGE VALUATION INC,92109,531320,17077,2007,287,6,1,0,6,1,1,0,N,18737,17135,85000,0,CHGOFF,83522,120500,90375,0,1,0.75,8610,25745,1
1,2454596004,LAMAZ DEVELOPMENT INC,90010,531311,17078,2007,58,7,1,0,7,1,2,Y,N,17963,17105,64696,0,CHGOFF,49468,50000,25000,0,0,0.5,1740,18845,1
0,2455395009,Redstone Investment,90057,531210,17301,2007,40,0,2,0,0,0,1,N,N,18686,17317,15000,0,P I F,9662,15000,12750,1,0,0.85,1200,18517,0
0,2455715009,Slaughter Investments LLC,95765,531390,17301,2007,63,1,2,0,1,0,1,N,N,18007,17317,11000,0,CHGOFF,6000,6000,3000,1,0,0.5,1890,19207,1
0,2455866004,LA MOTT 7 PROPERTIES,92592,531390,17078,2007,84,1,2,0,1,1,1,Y,N,,17105,20100,0,P I F,0,10000,5000,1,0,0.5,2520,19625,0
0,2456296001,ENVIRIAN EAST BAY,94597,531210,17078,2007,98,2,2,2,2,28233,1,0,N,17953,17225,251000,0,CHGOFF,140529,251000,188250,1,0,0.75,2940,20165,1
0,2456356006,EL CHEAPO LIFTS,90660,532310,17078,2007,120,8,1,0,8,1,1,0,N,,17135,300000,0,P I F,0,300000,225000,0,0,0.75,3600,20735,0
1,2456396007,PREFERRED REALTORS AND MORTGAG,92562,531210,17078,2007,240,18,1,4,0,1,1,0,N,,17239,146000,0,P I F,0,180000,180000,0,1,1,7200,24439,0
1,2461005004,CLIFFORD ASSOCIATES,94104,531320,17303,2007,84,3,1,1,4,0,1,Y,N,,17439,93800,0,P I F,0,25000,12500,0,0,0.5,2520,19959,0
1,2461385002,"SR CAPITAL GROUP, INC.",90211,531312,17303,2007,19,1,1,0,1,0,1,Y,N,19330,17317,32321,0,CHGOFF,10283,15000,7500,0,0,0.5,570,17887,1
1,2463105003,Century Manufactured Homes and,92685,531210,17303,2007,68,1,1,0,1,0,1,N,N,17868,17317,30000,0,CHGOFF,30000,30000,15000,0,0,0.5,2040,19357,1
0,2464195010,Solutions & Acquisitions LLC,95610,531210,17304,2007,59,2,2,0,2,0,1,Y,N,18150,17347,52500,0,CHGOFF,35000,35000,17500,1,0,0.5,1770,19117,1
0,2465545010,"Ten Star Funding, Inc.",90831,531210,17304,2007,45,6,1,0,6,0,1,Y,N,18533,17317,51500,0,CHGOFF,33000,35000,17500,0,0,0.5,1350,18667,1
0,2468084002,20/20 CLEANERS,90005,532112,14194,1999,108,3,1,0,0,1,0,0,Y,,14244,76000,0,P I F,0,76000,60800,0,0,0.8,3240,17484,0
1,2469195009,STEPHEN V LOOS,95023,531320,17308,2007,84,1,1,0,1,0,1,Y,N,,17347,58372,0,P I F,0,30000,15000,0,0,0.5,2520,19867,0
0,2470016005,CELSA TARAYA,94547,531210,17087,2007,275,2,1,0,2,1,1,0,N,19891,17105,612000,0,CHGOFF,334176,612000,459000,0,1,0.75,8250,25355,1
0,2479345010,"Ladera Realty, Inc.",90045,531390,17311,2007,64,15,1,2,15,0,1,N,N,18002,17347,14500,0,CHGOFF,9800,10000,5000,0,0,0.5,1920,19267,1
1,2479805006,FINANCING REALTY CENTER INC,93551,531210,17311,2007,45,20,1,20,40,0,1,Y,N,18557,17347,227232,0,CHGOFF,88462,90000,45000,0,0,0.5,1350,18697,1
0,2480096000,FALLBROOK EQUIPMENT RENTALS,92123,532412,17092,2007,240,36,1,4,36,1,1,0,N,,17183,804000,0,P I F,0,804000,804000,0,1,1,7200,24383,0
1,2480875002,Divisadero Video Store,94117,532230,17315,2007,36,2,1,0,2,0,1,N,N,18814,17317,15000,0,CHGOFF,8296,15000,12750,0,0,0.85,1080,18397,1
1,2481565005,New Metro Real Estate Services,91913,531210,17315,2007,90,2,1,0,2,0,1,N,N,18334,17347,25000,0,CHGOFF,22592,25000,21250,0,0,0.85,2700,20047,1
0,2485276005,LENDING SOLUTIONS,95630,531210,17094,2007,291,1,1,0,1,1,1,0,N,18294,17135,540000,0,CHGOFF,205202,540000,405000,0,1,0.75,8730,25865,1
1,2490014010,"MAUMER, INC.",94114,532230,14200,1999,84,5,1,0,5,1,0,0,N,,14244,326000,0,P I F,0,326000,244500,0,0,0.75,2520,16764,0
0,2491506009,ACN REALTY,93410,531210,17099,2007,288,3,1,2,5,1,1,0,N,,17135,534200,0,P I F,0,534200,400650,0,1,0.75,8640,25775,0
1,2491755007,CHRISTINE E FINTA,94590,531210,17321,2007,47,6,1,0,6,0,1,Y,N,18504,17347,75015,0,CHGOFF,29776,30000,15000,0,0,0.5,1410,18757,1
1,2496695001,Steven Robert Monk,92831,532230,17322,2007,93,2,1,0,2,0,1,N,N,18406,17347,200000,0,CHGOFF,189555,200000,100000,0,0,0.5,2790,20137,1
0,2497675008,"Hagler Enterprises, Inc.",92553,531210,17323,2007,71,10,2,0,10,0,1,Y,N,17797,17347,35000,0,CHGOFF,35000,35000,17500,1,0,0.5,2130,19477,1
0,2497875009,ReMax Commercial Real Estate G,90015,531210,17323,2007,120,0,2,11,11,69149,1,N,N,,17347,350000,0,P I F,0,350000,262500,1,0,0.75,3600,20947,0
1,2498516004,VIDEO CLUB 2,91722,532230,17101,2007,60,5,1,0,5,1,1,0,N,,17135,80000,0,P I F,0,80000,40000,0,0,0.5,1800,18935,0
1,2498586003,REALTY HORIZON INC,91344,531390,17101,2007,56,2,1,0,2,1,1,Y,N,18170,17135,34307,0,CHGOFF,23509,25000,12500,0,0,0.5,1680,18815,1
0,2498946004,CALIFORNIA COASTAL REAL ESTATE,93401,531210,17101,2007,12,2,2,2,4,1,2,Y,N,,17135,43550,0,P I F,0,25000,12500,1,0,0.5,360,17495,0
0,2500115006,Jasrel Real Estate Brokers & I,91744,531210,17324,2007,48,8,1,0,8,0,1,Y,N,18465,17347,72150,0,CHGOFF,34300,35000,17500,0,0,0.5,1440,18787,1
1,2500155007,Aqua Financial Group Inc.,94030,531210,17324,2007,69,6,1,0,6,0,1,Y,N,17877,17347,35000,0,CHGOFF,35000,35000,17500,0,0,0.5,2070,19417,1
0,2505476004,JB HOMES MORTGAGE INC,90807,531210,17106,2007,240,10,1,7,10,1,1,0,N,,17239,234000,0,P I F,0,234000,234000,0,1,1,7200,24439,0
0,2507735007,A A Appraisals,94947,531320,17328,2007,58,1,1,0,1,0,1,Y,N,18416,17347,41711,0,CHGOFF,16950,20000,10000,0,0,0.5,1740,19087,1
1,2507855008,Guacin Investments Inc.,90703,531210,17328,2007,70,9,1,1,9,0,1,Y,N,17804,17347,65000,0,CHGOFF,40000,40000,20000,0,0,0.5,2100,19447,1
1,2510496004,M2000 GROUP INC,91402,531311,17108,2007,63,3,1,0,3,1,2,Y,N,17836,17135,102088,0,CHGOFF,49671,50000,25000,0,0,0.5,1890,19025,1
1,2510726001,VAN OAK INC,91406,532291,17108,2007,65,3,1,0,3,1,1,Y,N,17757,17135,50000,0,CHGOFF,49166,50000,25000,0,0,0.5,1950,19085,1
1,2511455009,Select Biz Sales,90266,531390,17330,2007,59,4,1,0,4,0,1,N,N,18148,17347,80000,0,CHGOFF,50000,50000,25000,0,0,0.5,1770,19117,1
0,2511565007,"CAPITAL INVESTMENTS GROUP, INC",92860,531210,17330,2007,69,2,1,0,2,0,1,N,N,18483,17378,25000,0,CHGOFF,23212,25000,12500,0,0,0.5,2070,19448,1
0,2514106000,LREG INC,91355,531210,17111,2007,72,9,1,0,9,1,1,T,N,,17135,49190,0,P I F,0,25000,12500,0,0,0.5,2160,19295,0
1,2516895000,Calox,90065,532291,17331,2007,84,24,1,0,24,0,1,Y,N,,17347,385024,0,P I F,0,150000,75000,0,0,0.5,2520,19867,0
0,2518106008,PIONEER FINANCIAL SERVICES,95377,531210,17113,2007,240,65,1,35,65,1,1,0,N,,17267,1620000,0,P I F,0,1620000,1620000,0,1,1,7200,24467,0
0,2518176007,VIBRIDA INC,90230,531312,17113,2007,59,8,1,4,8,1,2,Y,N,17969,17135,158329,0,CHGOFF,46135,50000,25000,0,0,0.5,1770,18905,1
1,2518415000,Home Investment Realty and Mor,95131,531210,17332,2007,63,10,1,0,10,0,1,Y,N,18066,17378,70000,0,CHGOFF,50000,50000,25000,0,0,0.5,1890,19268,1
0,2520155004,RUPERTO R  AGATON,91744,531210,17332,2007,48,2,1,1,3,0,1,Y,N,18490,17378,64391,0,CHGOFF,21412,30000,15000,0,0,0.5,1440,18818,1
1,2523155010,FOCAL POINTE REALTY INVESTMENT,95035,531210,17335,2007,69,10,1,0,10,0,1,Y,N,17860,17347,189000,0,CHGOFF,100000,100000,50000,0,0,0.5,2070,19417,1
0,2527386002,CALEGARI & ASSOCIATES REAL EST,94118,531210,17119,2007,240,2,1,2,0,1,1,0,N,,17239,883000,0,P I F,0,883000,883000,0,1,1,7200,24439,0
1,2527406006,CASTLE VIEW REALTY,95125,531210,17119,2007,240,7,1,20,0,1,1,0,N,,17183,848000,0,P I F,0,848000,848000,0,1,1,7200,24383,0
0,2527656000,KEMER INVESTMENTS INC,91729,531210,17120,2007,51,6,1,0,6,1,2,Y,N,18311,17135,63780,0,CHGOFF,24567,30000,15000,0,0,0.5,1530,18665,1
1,2528996010,MICHELLE IRISH,95823,531312,17120,2007,235,1,1,0,1,1,1,0,N,18840,17135,1060000,0,CHGOFF,642404,1060000,795000,0,0,0.75,7050,24185,1
1,2532505010,"RH Brokerage Services,  Inc.",90007,531210,17339,2007,59,8,1,0,8,0,1,N,N,18190,17378,135151,0,CHGOFF,98151,100000,50000,0,0,0.5,1770,19148,1
0,2534265003,"Fast Loans Mortgage Group, Inc",90242,531210,17342,2007,84,8,1,0,8,0,1,Y,N,,17347,35000,0,P I F,0,35000,17500,0,0,0.5,2520,19867,0
0,2536505007,MOVIE TIME,92647,532230,17342,2007,120,2,1,0,2,0,1,N,N,,17347,7500,0,P I F,0,7500,6375,0,0,0.85,3600,20947,0
0,2536946006,LAKE ELSINORE VIDEO,92595,532230,17125,2007,21,2,1,2,2,1,1,Y,N,18334,17166,25035,0,CHGOFF,24842,25000,12500,0,0,0.5,630,17796,1
0,2540136002,HELP U SELL BEST REALTY,90703,531210,17126,2007,62,3,1,3,3,37481,2,Y,N,17860,17135,63104,0,CHGOFF,29574,30000,15000,0,0,0.5,1860,18995,1
1,2540414000,ESCALON STORE,90044,532230,14213,1999,300,7,2,0,0,1,0,N,N,,14303,124000,0,P I F,0,124000,93000,1,1,0.75,9000,23303,0
1,2540455008,JANE LYLA OBERG DBA ISLAND MOR,94511,531210,17344,2007,84,1,1,0,1,0,1,N,N,,17378,15000,0,P I F,0,15000,7500,0,0,0.5,2520,19898,0
1,2541055008,"TOMMY, INC.",92694,531210,17344,2007,20,42,1,0,42,0,1,Y,N,19417,17439,146560,0,CHGOFF,50000,50000,25000,0,0,0.5,600,18039,1
0,2541226007,ANA ROCIO PIMENTEL,92701,531210,17126,2007,240,1,1,11,0,1,1,0,N,,17302,544000,0,P I F,0,544000,544000,0,1,1,7200,24502,0
0,2544785010,"HONEY EQUIPMENT, INC.",92065,532412,17345,2007,22,2,1,0,2,0,1,N,N,19311,17378,50000,0,CHGOFF,17768,50000,25000,0,0,0.5,660,18038,1
0,2546236009,2003 MINA POURANG FAMILY TRUST,92618,531210,17129,2007,240,10,1,7,10,1,1,0,N,,17302,248000,0,P I F,0,248000,248000,0,1,1,7200,24502,0
0,2546246001,E & M PEGASUS INVESTMENT GROUP,92618,531210,17129,2007,240,10,1,7,10,1,1,0,N,,17302,322000,0,P I F,0,322000,322000,0,1,1,7200,24502,0
1,2547626010,HERMAN SHRAGER CO LLC,91355,531210,17132,2007,54,6,1,2,6,1,1,Y,N,18299,17166,62145,0,CHGOFF,34407,35000,17500,0,0,0.5,1620,18786,1
0,2548525010,BIG WHEELS STUDIO RENTALS INC,93510,532120,17346,2007,69,1,2,0,1,0,1,Y,N,17883,17378,27187,0,CHGOFF,11386,15000,7500,1,0,0.5,2070,19448,1
0,2550395007,"JACK FLASH ENTERPRISES, INC.",95966,531210,17349,2007,84,1,1,0,1,0,1,Y,N,,17409,64900,0,P I F,0,50000,25000,0,0,0.5,2520,19929,0
0,2551505005,"MBA Diversified, Inc. dba Ande",94533,531390,17350,2007,84,10,1,0,10,0,1,N,N,,17378,44700,0,P I F,0,30000,15000,0,0,0.5,2520,19898,0
1,2552014006,JOHN ROBBINS & ASSOCIATES,94526,531210,14215,1999,84,1,1,2,1,1,0,0,N,,14303,21200,0,P I F,0,40000,20000,0,0,0.5,2520,16823,0
0,2554946010,ECLYPSE FINANCIAL GROUP AND EC,93001,531210,17135,2007,70,3,1,0,3,1,1,Y,N,17765,17286,19000,0,CHGOFF,9920,10000,5000,0,0,0.5,2100,19386,1
0,2557076004,N LYNE,91423,531390,17136,2007,84,2,1,0,2,1,1,Y,N,,17166,85128,0,P I F,0,35000,17500,0,0,0.5,2520,19686,0
0,2558186004,THE ASHLEY GROUP INC,91786,531210,17136,2007,73,2,1,0,2,1,2,Y,N,17653,17166,32914,0,CHGOFF,28579,30000,15000,0,0,0.5,2190,19356,1
1,2558545009,M'Lach Enterprises LLC,93923,531390,17354,2007,84,2,2,1,3,0,1,Y,N,,17409,25500,0,P I F,0,15000,7500,1,0,0.5,2520,19929,0
0,2559205003,"World Productions, Inc.",90020,532230,17356,2007,46,2,1,0,2,0,1,Y,N,18744,17562,52500,0,CHGOFF,34406,35000,17500,0,0,0.5,1380,18942,1
0,2560916008,"BEAR EQUIPMENT RENTAL, INC",90723,532412,17139,2007,18,11,1,1,12,1,2,Y,N,19222,17197,104304,0,CHGOFF,27550,50000,25000,0,0,0.5,540,17737,1
0,2560966001,ICONO FINANCIAL SERVICES INC,92123,531320,17139,2007,32,6,1,0,6,1,1,Y,N,18778,17166,139952,0,CHGOFF,45099,50000,25000,0,0,0.5,960,18126,1
1,2561485005,REGINA GAIL BELLAMY DBA ELITE,95828,531210,17357,2007,84,1,1,1,1,0,1,N,N,,17378,15000,0,P I F,0,15000,7500,0,0,0.5,2520,19898,0
0,2563725009,ELITE INVESTMENTS,94607,531210,17357,2007,73,1,1,0,1,0,1,Y,N,17771,17378,10000,0,CHGOFF,9519,10000,8500,0,0,0.85,2190,19568,1
1,2563876004,HRH TRACTORS LLC,91917,532490,17140,2007,5,2,1,0,2,1,1,Y,N,19715,17286,88974,0,CHGOFF,17798,55000,27500,0,0,0.5,150,17436,1
1,2569476003,M & M QUINTANILLA REALTY INC,95307,531210,17142,2007,240,2,1,4,0,1,1,0,N,,17330,157000,0,P I F,0,157000,157000,0,1,1,7200,24530,0
0,2570145010,Movies N Joy,90731,532230,17359,2007,52,5,1,1,1,0,1,N,N,18539,17378,25000,0,CHGOFF,18011,25000,21250,0,0,0.85,1560,18938,1
0,2571796004,BIZEX,90405,531210,17143,2007,84,1,1,0,1,1,1,Y,N,,17166,51918,0,P I F,0,10000,5000,0,0,0.5,2520,19686,0
1,2572475008,Jbar Realty,94804,531210,17360,2007,30,1,1,0,1,0,1,Y,N,19078,17378,71000,0,CHGOFF,21529,35000,17500,0,0,0.5,900,18278,1
1,2572666002,MARINO ADVISORY GROUP,94568,531210,17143,2007,32,1,1,0,1,1,1,Y,N,18786,17197,25706,0,CHGOFF,9492,10000,5000,0,0,0.5,960,18157,1
0,2575856006,"EXPEDIA HOME LOANS, INC.",92121,531390,17147,2007,240,15,1,8,0,1,1,0,N,,17211,1124000,0,P I F,0,1124000,1124000,0,1,1,7200,24411,0
0,2576945004,"Kee Industries, Inc.",90069,531210,17364,2007,70,1,1,0,1,0,1,Y,N,17862,17378,65000,0,CHGOFF,35000,35000,17500,0,0,0.5,2100,19478,1
0,2578625006,"Hands In The Cookie Jar, LLC",94606,531390,17364,2007,73,7,1,1,7,0,1,Y,N,17757,17378,82500,0,CHGOFF,75000,75000,37500,0,0,0.5,2190,19568,1
0,2580265004,JEROLD MATTHEW SIMARD DBA INLA,92399,531320,17365,2007,73,1,1,1,1,0,1,N,N,18379,17409,35000,0,CHGOFF,33196,35000,17500,0,0,0.5,2190,19599,1
1,2581815005,"Doblin, Inc dba Doblin Solutio",91607,531311,17365,2007,57,3,1,0,3,0,1,N,N,18225,17378,77513,0,CHGOFF,36426,37000,18500,0,0,0.5,1710,19088,1
1,2582105006,DAVID RUSSELL ADCOCK DBA ADCOC,93455,531320,17366,2007,84,5,1,1,5,0,1,N,N,,17409,100000,0,P I F,0,100000,50000,0,0,0.5,2520,19929,0
0,2584876003,THE WCSL CORPORATION,95358,532490,17150,2007,27,5,1,0,5,1,1,Y,N,18907,17166,135600,0,CHGOFF,47443,50000,25000,0,0,0.5,810,17976,1
0,2587376001,U-SAVE EQUIPMENT AND TOOL RENT,94110,532310,17150,2007,240,40,1,8,0,1,1,0,N,,17211,1029000,0,P I F,0,1029000,1029000,0,1,1,7200,24411,0
0,2588915003,"CBDR Investments, Inc",92335,531210,17370,2007,71,6,1,0,6,0,1,Y,N,17801,17378,100000,0,CHGOFF,100000,100000,50000,0,0,0.5,2130,19508,1
0,2589275003,JVS Family Automotive & Rental,93277,532111,17370,2007,43,1,2,2,3,0,2,Y,N,18423,17409,150000,0,CHGOFF,126545,150000,127500,1,0,0.85,1290,18699,1
1,2590975009,C DIRECT REALTY CONSULTING LLC,93536,531210,17371,2007,70,8,1,3,8,0,1,Y,N,18395,17439,70761,0,CHGOFF,33071,35000,17500,0,0,0.5,2100,19539,1
1,2591855010,Arthinker Management Company,91206,531210,17371,2007,39,3,2,2,3,0,1,N,N,18760,17378,10000,0,CHGOFF,6232,10000,8500,1,0,0.85,1170,18548,1
0,2592876003,REAL ESTATE LENDING RESOURCE,95678,531210,17155,2007,240,4,1,19,0,1,1,0,N,,17267,798000,0,P I F,0,798000,798000,0,1,1,7200,24467,0
1,2594775005,"C Direct Realty Consulting, LL",93536,531210,17372,2007,84,7,1,0,7,0,1,N,N,,17409,37500,0,P I F,0,40000,20000,0,0,0.5,2520,19929,0
0,2596705010,BAYWEST EQUITIES INC,92108,531390,17372,2007,107,28,1,0,28,0,1,N,N,18739,17378,12500,0,CHGOFF,12122,12500,10625,0,0,0.85,3210,20588,1
0,2596706006,VIP DRIVERS INC,91739,532411,17156,2007,61,56,1,0,56,1,1,Y,N,18485,17197,70218,0,CHGOFF,34332,35000,17500,0,0,0.5,1830,19027,1
1,2598726005,"MASOUD RIAZATI, INC.",92117,531210,17157,2007,240,5,1,3,0,1,1,0,N,,17267,409000,0,P I F,0,409000,409000,0,1,1,7200,24467,0
0,2599536009,INSTANT IMPRINTS FRANCHISING I,92121,533110,17161,2007,41,13,1,0,13,41298,1,0,N,18542,17197,550000,0,CHGOFF,376534,550000,412500,0,0,0.75,1230,18427,1
0,2601415001,Global Finance Group Ventures,91405,531210,17374,2007,59,1,2,10,10,0,1,N,N,18193,17378,10000,0,CHGOFF,8283,10000,8500,1,0,0.85,1770,19148,1
0,2602396006,LYNWOOD CAPITAL & DEVELOPMENT,92880,531210,17162,2007,66,1,1,3,1,1,1,Y,N,17790,17197,65200,0,CHGOFF,27950,28000,14000,0,0,0.5,1980,19177,1
1,2602826004,"O'NEILL CLASSIC CARS, INC",94901,532111,17162,2007,27,6,1,1,6,1,1,Y,N,19011,17256,101827,0,CHGOFF,5161,50000,25000,0,0,0.5,810,18066,1
0,2603856004,CAPITAL LOAN SPECIALISTS INC R,90505,531390,17163,2007,240,20,1,3,20,1,1,0,N,,17239,1491000,0,P I F,0,1491000,1491000,0,1,1,7200,24439,0
1,2604305009,Teezmor Inc.,90057,531210,17377,2007,48,4,2,0,4,0,1,Y,N,18617,17470,19900,0,CHGOFF,6600,14000,7000,1,0,0.5,1440,18910,1
1,2611415005,PACIFIC QUEST MORTGAGE INC,92128,531210,17379,2007,70,15,2,4,19,0,1,Y,N,17911,17439,52103,0,CHGOFF,34305,35000,17500,1,0,0.5,2100,19539,1
1,2613334002,OBJECTS FINE SET DECORATIONS I,90048,532490,14228,1999,120,10,1,0,0,1,0,0,N,,14275,250000,0,P I F,0,250000,187500,0,0,0.75,3600,17875,0
1,2614976000,NAIG LLC,91941,531210,17171,2007,38,2,1,0,2,1,1,Y,N,18633,17197,94836,0,CHGOFF,29538,30000,15000,0,0,0.5,1140,18337,1
