recordid,customer_id,account_length,area_code,international_plan,total_intl_minutes,total_intl_calls,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes_2,total_intl_calls_2,total_intl_charge,number_customer_service_calls,churn
3220,28903540,75,408,false,16.4,3,false,0,147.5,110,25.08,191.7,97,16.29,135.0,68,6.08,16.4,3,4.43,2,false
3221,55048953,86,415,false,11.3,7,false,0,217.8,93,37.03,214.7,95,18.25,228.7,70,10.29,11.3,7,3.05,0,false
3222,59720797,169,415,false,13.3,10,false,0,235.7,79,40.07,136.9,85,11.64,220.9,97,9.94,13.3,10,3.59,1,false
3223,22849624,122,510,false,8.6,5,true,22,204.5,92,34.77,139.6,121,11.87,205.0,103,9.23,8.6,5,2.32,2,false
3224,24519696,106,408,false,9.6,2,false,0,178.4,143,30.33,247.0,123,21.0,259.9,105,11.7,9.6,2,2.59,0,false
3225,61291,52,415,false,13.5,5,true,32,130.1,68,22.12,247.2,77,21.01,289.4,87,13.02,13.5,5,3.65,2,false
3226,33493701,79,415,false,14.8,4,true,34,103.7,100,17.63,236.3,78,20.09,256.6,102,11.55,14.8,4,4.0,2,false
3227,33337890,135,415,false,5.9,3,false,0,239.9,91,40.78,177.1,104,15.05,217.2,118,9.77,5.9,3,1.59,2,false
3228,51784965,70,408,false,8.9,4,false,0,148.4,110,25.23,267.1,90,22.7,151.5,101,6.82,8.9,4,2.4,0,false
3229,27273465,80,408,false,10.0,2,false,0,148.6,106,25.26,210.8,65,17.92,203.7,86,9.17,10.0,2,2.7,2,false
3230,12481214,37,415,false,12.9,1,false,0,191.1,69,32.49,129.2,113,10.98,207.5,117,9.34,12.9,1,3.48,0,false
3231,54146725,161,415,false,7.3,4,true,39,218.5,76,37.15,112.7,94,9.58,205.1,121,9.23,7.3,4,1.97,1,false
3232,7344468,137,510,false,0.0,0,false,0,97.5,95,16.58,195.8,82,16.64,288.8,78,13.0,0.0,0,0.0,1,false
3233,38552279,123,415,false,10.8,5,false,0,128.7,126,21.88,117.6,94,10.0,198.4,132,8.93,10.8,5,2.92,0,false
3234,7803828,80,415,false,9.5,10,true,38,236.6,69,40.22,197.5,68,16.79,209.5,102,9.43,9.5,10,2.57,2,false
3235,25376302,94,415,false,15.6,16,false,0,85.9,113,14.6,226.7,91,19.27,279.6,110,12.58,15.6,16,4.21,0,false
3236,25725821,105,415,false,11.4,2,true,27,141.2,96,24.0,167.7,94,14.25,274.4,101,12.35,11.4,2,3.08,1,false
3237,57432775,73,415,false,11.5,3,true,31,194.4,104,33.05,176.0,84,14.96,230.1,110,10.35,11.5,3,3.11,0,false
3238,57710857,112,415,false,17.3,3,false,0,167.6,100,28.49,154.5,90,13.13,281.4,107,12.66,17.3,3,4.67,2,false
3239,24362444,179,408,false,6.1,4,false,0,234.5,134,39.87,164.2,94,13.96,191.4,72,8.61,6.1,4,1.65,1,false
3240,22372932,57,510,false,10.1,9,false,0,154.2,78,26.21,196.7,85,16.72,253.5,97,11.41,10.1,9,2.73,1,false
3241,50578004,127,415,false,11.6,1,true,14,143.2,99,24.34,169.9,91,14.44,221.6,77,9.97,11.6,1,3.13,1,false
3242,27404748,122,415,true,12.7,4,true,40,216.4,80,36.79,249.7,90,21.22,185.9,99,8.37,12.7,4,3.43,1,false
3243,56808926,33,510,false,8.5,2,true,35,161.9,85,27.52,151.2,82,12.85,191.0,131,8.59,8.5,2,2.3,1,false
3244,65563991,94,408,false,10.4,6,false,0,118.7,90,20.18,205.1,57,17.43,172.2,100,7.75,10.4,6,2.81,3,false
3245,36160091,100,408,false,10.2,10,false,0,179.1,123,30.45,196.6,132,16.71,186.7,116,8.4,10.2,10,2.75,1,false
3246,57316622,106,415,false,8.8,5,false,0,147.9,97,25.14,209.3,99,17.79,162.1,80,7.29,8.8,5,2.38,2,false
3247,34472258,148,415,false,16.5,4,true,38,209.2,110,35.56,116.6,73,9.91,109.6,105,4.93,16.5,4,4.46,2,false
3248,57131708,120,415,false,10.6,6,true,29,244.3,140,41.53,322.3,89,27.4,166.8,83,7.51,10.6,6,2.86,0,false
3249,16439275,91,415,false,5.6,11,true,34,175.3,96,29.8,262.3,122,22.3,143.9,76,6.48,5.6,11,1.51,1,false
3250,58507484,86,510,false,9.0,2,false,0,150.5,92,25.59,120.3,95,10.23,271.2,96,12.2,9.0,2,2.43,1,false
3251,3968047,78,415,false,13.2,2,true,25,197.4,73,33.56,295.7,113,25.13,211.7,73,9.53,13.2,2,3.56,0,false
3252,23840705,94,510,false,12.6,5,false,0,163.5,136,27.8,143.7,111,12.21,253.4,82,11.4,12.6,5,3.4,1,false
3253,37619889,85,415,false,11.4,7,false,0,236.9,93,40.27,197.7,113,16.8,309.1,78,13.91,11.4,7,3.08,2,true
3254,219519,89,415,false,7.2,4,false,0,82.3,77,13.99,167.2,80,14.21,194.7,70,8.76,7.2,4,1.94,1,false
3255,11796976,128,415,false,12.7,4,false,0,216.0,111,36.72,153.7,115,13.06,227.0,74,10.22,12.7,4,3.43,1,false
3256,24384851,115,415,true,12.4,3,false,0,180.0,119,30.6,198.8,126,16.9,217.1,70,9.77,12.4,3,3.35,1,false
3257,27160647,76,415,false,5.8,6,false,0,143.7,55,24.43,173.1,108,14.71,239.1,95,10.76,5.8,6,1.57,1,false
3258,309346138,75,415,false,11.3,7,true,39,198.2,107,33.69,280.4,132,23.83,129.6,73,5.83,11.3,7,3.05,1,false
3259,53491312,90,415,false,11.1,5,true,29,185.6,106,31.55,219.7,113,18.67,152.1,120,6.84,11.1,5,3.0,2,false
3260,50448703,30,408,false,5.8,10,false,0,137.6,108,23.39,162.0,80,13.77,187.7,126,8.45,5.8,10,1.57,3,false
3261,50425727,105,415,true,10.9,7,false,0,273.9,119,46.56,278.6,103,23.68,255.3,90,11.49,10.9,7,2.94,1,true
3262,24175978,102,415,false,6.3,2,true,31,125.3,92,21.3,141.2,108,12.0,168.2,68,7.57,6.3,2,1.7,3,false
3263,314215567,83,415,false,8.6,4,false,0,178.8,102,30.4,167.9,84,14.27,178.9,65,8.05,8.6,4,2.32,3,false
3264,51440469,63,510,false,8.2,5,true,49,214.9,86,36.53,198.2,89,16.85,170.8,139,7.69,8.2,5,2.21,0,false
3265,24393738,155,408,false,15.1,4,false,0,163.0,93,27.71,203.9,102,17.33,159.0,109,7.15,15.1,4,4.08,2,false
3266,54183256,82,415,false,8.8,2,true,29,163.8,77,27.85,134.9,112,11.47,79.3,95,3.57,8.8,2,2.38,2,false
3267,43461813,87,510,false,13.4,3,false,0,189.5,113,32.22,204.9,100,17.42,221.7,93,9.98,13.4,3,3.62,1,false
3268,67760645,115,415,false,4.5,4,true,26,155.2,110,26.38,230.9,133,19.63,261.6,100,11.77,4.5,4,1.22,0,false
3269,33468398,99,510,true,11.3,3,false,0,242.3,102,41.19,350.9,102,29.83,163.1,93,7.34,11.3,3,3.05,0,true
3270,15792872,121,415,true,8.7,4,true,44,254.1,127,43.2,180.2,108,15.32,196.2,129,8.83,8.7,4,2.35,3,false
3271,11581014,54,510,false,11.3,4,true,33,112.0,90,19.04,208.0,112,17.68,150.3,83,6.76,11.3,4,3.05,2,false
3272,54298278,105,408,false,13.3,5,false,0,115.5,73,19.64,267.3,83,22.72,114.2,90,5.14,13.3,5,3.59,3,false
3273,26959676,73,415,false,11.1,4,false,0,137.1,102,23.31,210.8,114,17.92,191.4,120,8.61,11.1,4,3.0,1,false
3274,317646073,95,415,false,10.1,3,false,0,198.4,113,33.73,235.9,144,20.05,325.6,99,14.65,10.1,3,2.73,0,false
3275,28785574,21,415,false,12.9,7,true,19,132.7,94,22.56,204.6,101,17.39,154.7,78,6.96,12.9,7,3.48,3,false
3276,32900367,163,408,false,13.8,8,true,25,219.6,99,37.33,210.4,99,17.88,242.7,88,10.92,13.8,8,3.73,2,false
3277,13722194,57,415,false,11.2,4,false,0,169.6,96,28.83,234.7,112,19.95,285.4,83,12.84,11.2,4,3.02,0,false
3278,32285959,104,408,true,12.6,5,false,0,160.4,73,27.27,293.9,103,24.98,306.6,90,13.8,12.6,5,3.4,4,false
3279,59648238,83,415,false,11.2,2,true,20,95.0,89,16.15,167.9,92,14.27,200.6,79,9.03,11.2,2,3.02,0,false
3280,62513049,141,415,false,7.0,1,false,0,160.1,87,27.22,256.7,120,21.82,270.0,107,12.15,7.0,1,1.89,2,false
3281,51140093,95,415,false,3.8,2,false,0,194.6,114,33.08,232.8,106,19.79,173.4,92,7.8,3.8,2,1.03,3,false
3282,29647617,184,415,false,13.8,4,false,0,236.4,73,40.19,287.3,120,24.42,192.0,94,8.64,13.8,4,3.73,1,true
3283,28849974,74,408,false,7.6,3,false,0,157.1,95,26.71,213.1,36,18.11,280.4,77,12.62,7.6,3,2.05,2,false
3284,59167767,67,415,false,10.9,4,false,0,179.8,125,30.57,173.2,86,14.72,272.8,97,12.28,10.9,4,2.94,0,false
3285,52339199,104,415,true,11.0,4,false,0,148.2,108,25.19,161.8,113,13.75,259.3,103,11.67,11.0,4,2.97,0,false
3286,51145852,71,415,false,11.9,6,true,39,183.2,103,31.14,209.4,111,17.8,172.4,109,7.76,11.9,6,3.21,1,false
3287,24453805,149,415,false,12.2,6,false,0,119.2,88,20.26,168.3,110,14.31,204.7,119,9.21,12.2,6,3.29,4,true
3288,31910821,154,408,false,9.6,2,true,35,224.0,102,38.08,192.0,99,16.32,163.1,100,7.34,9.6,2,2.59,0,false
3289,58810839,138,510,false,7.9,1,true,21,19.5,149,3.32,140.9,109,11.98,179.7,111,8.09,7.9,1,2.13,0,false
3290,52650538,117,415,false,9.6,8,false,0,184.8,83,31.42,248.6,101,21.13,133.1,113,5.99,9.6,8,2.59,1,false
3291,304311947,130,408,false,11.3,5,false,0,176.3,140,29.97,201.0,104,17.09,161.9,123,7.29,11.3,5,3.05,1,false
3292,32102741,73,415,false,11.1,2,false,0,241.7,115,41.09,168.5,133,14.32,169.8,122,7.64,11.1,2,3.0,2,false
3293,54881123,100,510,false,9.8,6,true,38,224.7,121,38.2,294.0,131,24.99,290.0,61,13.05,9.8,6,2.65,0,false
3294,25760588,149,510,false,8.6,4,false,0,207.3,115,35.24,198.4,82,16.86,114.1,83,5.13,8.6,4,2.32,1,false
3295,27434174,29,408,false,12.7,7,false,0,196.8,81,33.46,168.0,110,14.28,132.6,98,5.97,12.7,7,3.43,2,false
3296,314048109,131,510,false,15.8,9,false,0,110.9,74,18.85,115.6,90,9.83,190.5,114,8.57,15.8,9,4.27,1,false
3297,304595077,153,510,false,8.0,3,false,0,122.5,145,20.83,273.3,103,23.23,197.8,71,8.9,8.0,3,2.16,2,false
3298,56383391,84,510,false,13.2,5,false,0,226.9,144,38.57,201.6,122,17.14,130.2,121,5.86,13.2,5,3.56,2,false
3299,27248731,133,510,false,10.0,8,false,0,187.0,65,31.79,141.4,128,12.02,238.2,108,10.72,10.0,8,2.7,2,false
3300,5668827,112,415,false,11.2,6,false,0,170.5,113,28.99,193.2,129,16.42,188.0,91,8.46,11.2,6,3.02,0,false
3301,56414907,87,415,false,9.5,3,false,0,204.8,101,34.82,161.0,80,13.69,285.7,89,12.86,9.5,3,2.57,0,false
3302,58226358,72,415,false,12.0,5,false,0,165.9,114,28.2,235.9,97,20.05,210.1,120,9.45,12.0,5,3.24,2,false
3303,24151508,66,510,false,9.5,3,false,0,154.0,133,26.18,198.9,121,16.91,151.9,100,6.84,9.5,3,2.57,4,true
3304,27898220,65,510,false,8.9,6,true,29,158.1,104,26.88,322.2,81,27.39,210.0,96,9.45,8.9,6,2.4,1,false
3305,29396207,74,415,false,9.1,2,false,0,225.2,93,38.28,215.1,120,18.28,241.8,95,10.88,9.1,2,2.46,2,false
3306,311806020,116,408,false,9.7,2,false,0,159.4,79,27.1,179.5,88,15.26,167.8,71,7.55,9.7,2,2.62,6,true
3307,24127136,68,510,false,11.7,1,false,0,172.7,95,29.36,139.1,90,11.82,174.3,99,7.84,11.7,1,3.16,2,false
3308,59695668,68,415,false,11.0,3,false,0,222.8,99,37.88,175.8,85,14.94,202.0,111,9.09,11.0,3,2.97,3,false
3309,57924193,54,415,true,10.1,3,false,0,214.1,77,36.4,240.5,94,20.44,188.9,75,8.5,10.1,3,2.73,1,false
3310,53659322,99,408,false,7.5,3,false,0,54.8,92,9.32,173.0,103,14.71,195.1,125,8.78,7.5,3,2.03,1,false
3311,27148741,107,408,false,7.3,3,false,0,134.0,104,22.78,174.5,94,14.83,311.1,79,14.0,7.3,3,1.97,3,false
3312,25444266,124,510,false,10.5,6,false,0,184.8,74,31.42,175.1,84,14.88,158.2,95,7.12,10.5,6,2.84,1,false
3313,37629300,95,415,false,11.3,3,true,36,283.1,112,48.13,286.2,86,24.33,261.7,129,11.78,11.3,3,3.05,3,false
3314,33108648,173,510,false,9.9,2,false,0,291.8,143,49.61,214.3,134,18.22,151.2,119,6.8,9.9,2,2.67,0,true
3315,50197540,110,408,false,13.5,4,false,0,222.7,94,37.86,105.8,98,8.99,214.8,78,9.67,13.5,4,3.65,1,false
3316,28445120,102,510,false,8.5,5,false,0,174.5,79,29.67,236.8,136,20.13,270.4,110,12.17,8.5,5,2.3,0,false
3317,36216570,130,408,false,10.4,4,false,0,68.4,86,11.63,193.3,110,16.43,171.5,139,7.72,10.4,4,2.81,0,false
3318,52146842,91,408,false,9.6,2,true,31,273.0,78,46.41,215.5,98,18.32,104.7,114,4.71,9.6,2,2.59,1,false
3319,58366865,64,415,true,17.3,9,false,0,225.3,134,38.3,108.2,87,9.2,139.6,132,6.28,17.3,9,4.67,1,true
3320,24405656,176,415,false,7.2,6,true,23,283.2,130,48.14,162.6,74,13.82,177.7,104,8.0,7.2,6,1.94,1,false
3321,59148494,93,510,true,11.1,2,false,0,131.4,78,22.34,219.7,106,18.67,155.7,103,7.01,11.1,2,3.0,1,true
3322,59583807,84,510,false,10.7,2,true,12,89.7,87,15.25,138.6,73,11.78,165.8,114,7.46,10.7,2,2.89,1,false
3323,53953832,138,510,false,5.0,3,false,0,127.1,102,21.61,247.7,106,21.05,207.7,75,9.35,5.0,3,1.35,3,false
3324,56073240,101,415,false,10.7,5,true,28,105.9,132,18.0,231.7,107,19.69,281.3,120,12.66,10.7,5,2.89,1,false
3325,50094002,136,408,false,6.0,11,false,0,142.3,79,24.19,158.0,113,13.43,177.5,75,7.99,6.0,11,1.62,2,false
3326,25115155,111,510,false,6.4,3,false,0,191.3,80,32.52,138.5,94,11.77,246.0,107,11.07,6.4,3,1.73,2,false
3327,25283771,132,408,false,13.7,5,true,36,201.9,93,34.32,156.3,75,13.29,131.3,92,5.91,13.7,5,3.7,0,false
3328,69858041,128,415,false,14.7,2,false,0,247.3,91,42.04,182.7,60,15.53,143.2,112,6.44,14.7,2,3.97,3,false
3329,3789757,92,408,false,8.9,1,true,38,242.2,96,41.17,159.7,144,13.57,210.0,108,9.45,8.9,1,2.4,1,false
3330,32290785,197,415,true,13.7,5,false,0,127.3,80,21.64,222.3,115,18.9,173.9,95,7.83,13.7,5,3.7,5,true
3331,25771502,191,408,false,10.9,7,false,0,162.0,104,27.54,241.2,120,20.5,210.4,83,9.47,10.9,7,2.94,1,false
3332,22727424,99,415,false,10.6,1,true,33,179.1,93,30.45,238.3,102,20.26,165.7,96,7.46,10.6,1,2.86,2,false
3333,54079181,106,415,false,12.3,4,true,31,197.4,125,33.56,123.4,110,10.49,115.6,101,5.2,12.3,4,3.32,3,false
3334,28593036,88,415,false,6.4,4,false,0,148.2,82,25.19,308.7,67,26.24,235.4,79,10.59,6.4,4,1.73,2,false
3335,38617023,78,415,false,10.2,1,false,0,193.1,85,32.83,172.1,105,14.63,129.6,119,5.83,10.2,1,2.75,0,false
3336,65526832,98,408,false,7.8,6,false,0,171.7,99,29.19,174.8,87,14.86,189.6,130,8.53,7.8,6,2.11,1,false
3337,22912000,17,408,false,8.1,10,true,35,198.5,123,33.75,270.6,74,23.0,209.9,130,9.45,8.1,10,2.19,1,false
3338,53062428,56,415,false,12.7,3,true,24,121.7,87,20.69,184.0,76,15.64,266.6,98,12.0,12.7,3,3.43,1,false
3339,32780108,84,415,false,14.0,6,false,0,130.2,105,22.13,278.0,60,23.63,305.4,74,13.74,14.0,6,3.78,2,false
3340,68417492,95,510,false,13.7,3,false,0,203.4,96,34.58,168.6,61,14.33,173.0,105,7.79,13.7,3,3.7,2,false
3341,17048455,16,415,false,10.5,8,false,0,174.7,83,29.7,280.8,122,23.87,171.7,80,7.73,10.5,8,2.84,5,false
3342,58435363,76,510,true,9.9,1,false,0,241.0,120,40.97,231.8,96,19.7,220.2,67,9.91,9.9,1,2.67,1,true
3343,58806399,93,415,false,10.2,3,false,0,141.7,95,24.09,221.0,100,18.79,227.1,71,10.22,10.2,3,2.75,0,false
3344,9486572,83,408,false,7.7,5,false,0,134.8,96,22.92,167.2,78,14.21,161.5,123,7.27,7.7,5,2.08,2,false
3345,27939370,123,415,false,9.0,10,false,0,163.1,119,27.73,249.4,51,21.2,168.2,77,7.57,9.0,10,2.43,1,false
3346,37603834,64,408,false,8.9,8,false,0,145.5,116,24.74,228.4,110,19.41,273.4,91,12.3,8.9,8,2.4,1,false
3347,35711597,82,510,false,10.6,6,false,0,329.8,73,56.07,208.3,120,17.71,267.1,102,12.02,10.6,6,2.86,0,true
3348,16438418,107,510,false,12.7,1,false,0,194.5,97,33.07,186.3,131,15.84,178.3,106,8.02,12.7,1,3.43,2,false
3349,52712908,110,510,false,7.1,4,false,0,131.9,93,22.42,272.7,106,23.18,192.8,105,8.68,7.1,4,1.92,1,false
3350,53047734,96,408,false,8.5,3,true,29,150.0,91,25.5,159.4,75,13.55,228.1,55,10.26,8.5,3,2.3,1,false
3351,57651713,47,415,false,12.9,4,true,30,196.6,93,33.42,241.4,140,20.52,226.0,118,10.17,12.9,4,3.48,2,false
3352,22634620,115,510,false,14.1,4,false,0,99.7,107,16.95,145.1,96,12.33,149.4,99,6.72,14.1,4,3.81,2,false
3353,27279918,69,415,false,10.8,5,false,0,143.6,88,24.41,141.8,86,12.05,194.0,83,8.73,10.8,5,2.92,3,false
3354,27193630,163,408,false,12.3,3,true,40,231.9,56,39.42,211.8,91,18.0,268.5,74,12.08,12.3,3,3.32,2,false
3355,31824550,90,415,false,14.2,5,false,0,37.8,80,6.43,155.3,105,13.2,175.0,111,7.88,14.2,5,3.83,3,false
3356,24882144,98,415,false,10.5,4,false,0,72.8,107,12.38,186.4,103,15.84,175.3,110,7.89,10.5,4,2.84,3,false
3357,50406172,90,408,false,11.4,5,true,39,94.8,89,16.12,219.1,91,18.62,197.4,65,8.88,11.4,5,3.08,1,false
3358,24333940,174,415,false,12.4,9,true,15,221.8,143,37.71,210.6,115,17.9,221.8,109,9.98,12.4,9,3.35,1,false
3359,71820039,95,415,false,7.3,4,false,0,269.0,120,45.73,233.7,120,19.86,179.3,61,8.07,7.3,4,1.97,2,true
3360,22517924,79,415,false,6.3,7,false,0,268.3,114,45.61,185.5,111,15.77,264.6,88,11.91,6.3,7,1.7,1,true
3361,59591495,123,415,false,12.5,5,true,27,198.7,127,33.78,249.0,105,21.17,173.2,124,7.79,12.5,5,3.38,1,false
3362,59015370,99,415,false,11.5,7,false,0,115.5,75,19.64,218.1,111,18.54,254.9,98,11.47,11.5,7,3.11,7,true
3363,23858749,114,415,false,13.3,5,false,0,202.1,100,34.36,195.7,102,16.63,291.8,120,13.13,13.3,5,3.59,2,false
3364,27388412,141,510,false,12.4,6,false,0,215.6,113,36.65,200.6,81,17.05,153.8,107,6.92,12.4,6,3.35,1,false
3365,27926187,132,408,false,11.5,2,false,0,169.9,107,28.88,209.4,121,17.8,206.1,79,9.27,11.5,2,3.11,1,false
3366,58888165,133,510,false,6.0,4,false,0,201.7,85,34.29,169.4,116,14.4,286.3,80,12.88,6.0,4,1.62,0,false
3367,72875545,133,408,false,8.4,3,false,0,221.1,133,37.59,160.2,140,13.62,161.8,84,7.28,8.4,3,2.27,4,false
3368,11973054,93,510,false,9.4,5,true,32,218.7,117,37.18,115.0,61,9.78,192.7,85,8.67,9.4,5,2.54,2,false
3369,22849418,34,415,false,11.0,10,false,0,293.7,89,49.93,272.5,71,23.16,178.2,76,8.02,11.0,10,2.97,2,true
3370,203117,140,415,false,7.7,3,false,0,120.3,108,20.45,240.4,84,20.43,216.4,74,9.74,7.7,3,2.08,4,true
3371,11648342,96,415,false,11.1,2,true,26,175.8,96,29.89,206.6,84,17.56,178.0,105,8.01,11.1,2,3.0,2,false
3372,6152706,144,510,false,11.6,5,false,0,278.5,95,47.35,240.7,90,20.46,120.0,90,5.4,11.6,5,3.13,1,true
3373,32402612,24,408,false,7.2,2,true,29,236.3,105,40.17,190.8,114,16.22,129.0,105,5.81,7.2,2,1.94,3,false
3374,24941353,54,415,false,11.7,3,false,0,273.8,113,46.55,119.6,156,10.17,267.6,117,12.04,11.7,3,3.16,1,false
3375,7231392,50,408,false,5.6,9,false,0,131.1,129,22.29,160.5,94,13.64,206.9,88,9.31,5.6,9,1.51,5,true
3376,71514970,92,415,false,11.2,3,true,23,167.4,83,28.46,258.6,129,21.98,116.4,110,5.24,11.2,3,3.02,4,false
3377,33849506,96,408,false,10.5,3,false,0,197.7,68,33.61,250.5,53,21.29,181.2,67,8.15,10.5,3,2.84,3,false
3378,1553114,146,415,false,9.0,7,false,0,169.5,93,28.82,230.9,71,19.63,269.8,115,12.14,9.0,7,2.43,2,false
3379,54326699,138,415,true,11.7,4,true,17,225.2,116,38.28,173.4,88,14.74,145.8,99,6.56,11.7,4,3.16,0,false
3380,32287468,102,408,false,10.3,5,false,0,174.5,73,29.67,213.7,114,18.16,164.7,116,7.41,10.3,5,2.78,4,false
3381,57281792,76,510,false,7.5,3,false,0,129.7,84,22.05,177.5,80,15.09,228.9,87,10.3,7.5,3,2.03,5,true
3382,27981166,99,415,false,11.4,2,false,0,200.0,66,34.0,107.9,104,9.17,233.7,82,10.52,11.4,2,3.08,3,false
3383,59733667,83,510,false,13.3,4,true,36,95.9,87,16.3,261.6,105,22.24,228.6,109,10.29,13.3,4,3.59,0,false
3384,59789552,36,510,false,9.1,2,true,25,152.8,110,25.98,242.8,67,20.64,147.4,74,6.63,9.1,2,2.46,1,false
3385,55339410,70,510,false,14.3,3,false,0,129.9,102,22.08,208.7,133,17.74,231.4,93,10.41,14.3,3,3.86,1,false
3386,57741829,109,415,true,9.7,8,false,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2,true
3387,59201756,100,415,false,15.2,5,false,0,188.5,152,32.05,148.3,115,12.61,179.8,88,8.09,15.2,5,4.1,2,false
3388,57826513,104,408,false,6.1,1,false,0,170.6,97,29.0,162.1,111,13.78,210.7,131,9.48,6.1,1,1.65,1,false
3389,64618770,106,415,false,8.2,3,false,0,191.4,124,32.54,200.7,116,17.06,230.1,76,10.35,8.2,3,2.21,1,false
3390,43159334,84,510,false,12.3,1,false,0,75.3,96,12.8,179.9,113,15.29,193.8,134,8.72,12.3,1,3.32,1,false
3391,58817727,80,510,false,10.9,7,false,0,149.8,123,25.47,276.3,75,23.49,241.4,75,10.86,10.9,7,2.94,2,false
3392,61099131,100,510,false,7.1,4,false,0,115.9,87,19.7,111.3,56,9.46,170.2,77,7.66,7.1,4,1.92,1,false
3393,50574268,99,408,false,14.1,4,false,0,128.8,86,21.9,203.9,105,17.33,282.6,131,12.72,14.1,4,3.81,2,false
3394,306740325,50,510,false,11.0,5,false,0,131.7,108,22.39,216.5,103,18.4,196.1,126,8.82,11.0,5,2.97,1,false
3395,68001924,105,415,false,12.2,2,false,0,101.4,48,17.24,159.1,119,13.52,259.2,53,11.66,12.2,2,3.29,1,false
3396,33528076,113,415,false,9.5,5,true,23,149.0,104,25.33,235.8,67,20.04,201.8,76,9.08,9.5,5,2.57,4,false
3397,78773165,111,415,false,13.4,4,true,36,96.8,123,16.46,170.6,105,14.5,166.0,85,7.47,13.4,4,3.62,2,false
3398,38293304,161,408,false,12.6,3,false,0,107.5,121,18.28,256.4,46,21.79,247.2,131,11.12,12.6,3,3.4,2,false
3399,22774376,70,415,false,12.9,7,false,0,232.8,95,39.58,303.4,111,25.79,255.6,104,11.5,12.9,7,3.48,0,true
3400,28966091,97,415,false,8.3,5,true,43,121.1,105,20.59,260.2,115,22.12,222.4,100,10.01,8.3,5,2.24,3,false
3401,42622100,130,510,false,3.5,6,false,0,124.3,70,21.13,270.7,99,23.01,239.5,83,10.78,3.5,6,0.95,0,false
3402,23827942,92,415,false,13.8,3,false,0,157.7,101,26.81,298.6,100,25.38,216.9,99,9.76,13.8,3,3.73,1,false
3403,27952308,119,408,false,14.8,1,false,0,124.3,68,21.13,207.1,88,17.6,157.4,93,7.08,14.8,1,4.0,0,false
3404,22763668,115,415,false,6.9,6,false,0,286.4,125,48.69,205.7,74,17.48,191.4,141,8.61,6.9,6,1.86,1,true
3405,36022895,134,415,false,8.8,6,false,0,141.7,95,24.09,205.6,101,17.48,218.5,60,9.83,8.8,6,2.38,0,false
3406,23786296,127,408,false,4.8,3,true,25,173.0,91,29.41,245.8,64,20.89,300.0,99,13.5,4.8,3,1.3,0,false
3407,59717413,80,415,false,5.8,1,false,0,268.7,120,45.68,301.0,147,25.59,167.0,140,7.52,5.8,1,1.57,2,true
3408,24536617,153,415,false,9.4,6,true,31,218.5,130,37.15,134.2,103,11.41,118.9,105,5.35,9.4,6,2.54,0,false
3409,25370842,85,415,false,3.7,5,false,0,255.3,114,43.4,194.6,83,16.54,276.6,78,12.45,3.7,5,1.0,3,false
3410,33574278,79,415,false,11.4,5,false,0,41.9,124,7.12,211.0,95,17.94,237.9,55,10.71,11.4,5,3.08,1,false
3411,38588893,35,415,false,5.8,2,false,0,260.8,87,44.34,258.1,78,21.94,131.3,123,5.91,5.8,2,1.57,1,false
3412,15628399,120,408,false,7.7,3,true,26,239.4,94,40.7,259.4,88,22.05,238.0,132,10.71,7.7,3,2.08,0,false
3413,75982736,68,510,false,10.2,1,false,0,226.7,94,38.54,168.4,129,14.31,188.7,117,8.49,10.2,1,2.75,0,false
3414,9828757,60,408,false,13.5,6,false,0,179.3,147,30.48,208.9,89,17.76,248.2,98,11.17,13.5,6,3.65,1,true
3415,28761427,120,510,false,10.0,5,false,0,158.0,110,26.86,197.0,103,16.75,154.9,132,6.97,10.0,5,2.7,1,false
3416,51505857,71,510,false,14.1,7,true,23,175.7,82,29.87,258.9,136,22.01,268.4,154,12.08,14.1,7,3.81,1,false
3417,25629965,124,415,false,8.8,3,false,0,157.4,107,26.76,167.8,112,14.26,188.8,102,8.5,8.8,3,2.38,3,false
3418,27428655,23,510,false,6.9,2,false,0,113.1,74,19.23,168.8,95,14.35,262.9,126,11.83,6.9,2,1.86,1,true
3419,59717264,225,415,false,8.8,2,false,0,182.7,142,31.06,246.5,63,20.95,218.0,103,9.81,8.8,2,2.38,1,false
3420,58134990,181,415,true,14.1,3,false,0,161.3,83,27.42,124.4,83,10.57,262.0,98,11.79,14.1,3,3.81,0,true
3421,59599738,63,415,false,7.5,2,false,0,142.5,92,24.23,208.3,102,17.71,228.9,120,10.3,7.5,2,2.03,2,false
3422,57443855,54,415,true,9.7,2,false,0,190.5,108,32.39,259.7,108,22.07,141.5,111,6.37,9.7,2,2.62,2,true
3423,52240413,80,408,true,11.9,5,true,15,159.3,110,27.08,170.6,120,14.5,141.2,82,6.35,11.9,5,3.21,1,false
3424,1201110,118,408,true,9.2,6,true,39,153.8,106,26.15,123.3,111,10.48,117.8,103,5.3,9.2,6,2.48,1,false
3425,14391908,42,408,true,12.0,6,false,0,180.7,127,30.72,174.6,94,14.84,165.3,114,7.44,12.0,6,3.24,2,false
